class,ip,ea,vis,bp,fp,li,lio2,o2m,o2
class-00075001,-10.43,0.43,8.31,616.93,430.86,12.69,8.84,16.68,-2.12
class-00075001,-10.42,0.43,15.2,652.73,456.27,12.95,9.11,16.91,-2.17
class-00075001,-10.63,-1.75,8.18,701.41,455.05,19.74,7.97,3.76,-0.97
class-00075001,-8.14,-0.66,15.6,804.73,516.31,10.22,6.28,13.68,-1.89
class-00075001,-10.26,0.04,14.66,719.1,481.29,10.01,5.87,12.94,-1.76
class-00075001,-9.14,0.77,7.62,649.96,430.76,6.02,5.51,15.23,-2.07
class-00075001,-8.9,-0.22,9.28,635.57,425.84,10.36,6.27,12.62,-1.86
class-00075001,-10.29,0.01,2.56,606.41,408.01,10.62,3.25,6.37,-1.14
class-00075001,-9.86,-0.8,7.38,642.87,432.71,13.2,8.7,16.12,-2.04
class-00075001,-8.9,-0.22,9.28,635.57,425.84,10.36,6.27,12.62,-1.86
class-00075001,-10.29,0.01,2.56,606.41,408.01,10.62,3.25,6.37,-1.14
class-00075001,-9.86,-0.8,7.38,642.87,432.71,13.2,8.7,16.12,-2.04
class-00075001,-8.37,2.4,0.89,409.4,287.37,18.91,11.06,16.41,-1.79
class-00075001,-9.22,0.92,7.15,613.98,414.51,12.7,7.15,13.34,-2.05
class-00075001,-9.09,0.97,4.35,571.2,394.94,10.78,7.19,14.75,-2.22
class-00075001,-9.19,0.39,6.76,577.44,402.19,11.35,7.96,15.89,-2.02
class-00075001,-9.59,-0.33,8.13,600.55,415.18,17.42,11.27,16.45,-2.2
class-00075001,-9.93,-0.19,4.19,601.56,404.79,7.5,5.72,14.44,-1.98
class-00075001,-9.26,0.38,17.19,654.46,444.2,13.15,7.9,14.59,-1.89
class-00075001,-9.88,-1.05,5.91,619.98,413.19,17.08,8.94,12,-1.91
class-00100001,-9.1,0.37,8.79,618.84,421.29,12.23,8.24,15.88,-1.98
class-00100001,-8.97,-0.15,13.79,560.17,405.2,16.84,9.42,15.22,-2.1
class-00100001,-9.94,0.24,3.44,461.59,332.63,13.19,8.31,15.77,-1.98
class-00100001,-9.94,0.24,3.44,461.59,332.63,13.19,8.31,15.77,-1.98
class-00100001,-10.37,-1.38,3.07,542.86,368.51,14.99,7.41,11.11,-1.71
class-00100001,-9.94,-0.17,5.02,619.93,416.89,6.21,5.52,15,-2.05
class-00100001,-9.9,0.67,3.11,488.84,349.89,19.14,11.81,16.88,-2.15
class-00100001,-9.96,0.55,3.16,481.37,344.53,17.19,10.68,16.12,-2.09
class-00100001,-9.55,-0.64,7.29,638.23,429.36,14.22,9.16,15.88,-1.99
class-00100001,-9.22,-0.21,9.91,619.96,423.98,15.1,8.92,14.5,-1.86
class-00100001,-11.29,0.29,16.28,632.82,439.59,13.89,8.33,14.64,-1.88
class-00100001,-9.52,0.14,4.48,559.95,383.43,13.26,7.65,13.6,-1.85
class-00100001,-9.02,2.86,1.57,478.62,326.86,16.03,10.92,18.29,-1.91
class-00100001,-11.05,0.99,3.39,550.68,385.18,13.18,9.07,17.11,-2.34
class-00100001,-10.89,-0.45,9.28,685.09,460.82,14.57,6.95,11.48,-1.46
class-00100001,-10.95,0.44,3.48,535.65,376.07,15.14,10.09,17.13,-2.05
class-00100001,-10.48,0.16,1.92,487.55,340.04,12.73,7.98,15.2,-1.91
class-00100001,-10.05,0.34,7.25,635.27,425.12,11.21,7.92,16.69,-2.05
class-00100001,-9.52,0.08,2.68,515.1,349.2,16.99,10.07,15.36,-1.94
class-00100001,-10.64,0.67,4.76,579.36,396.36,11.98,8.37,16.52,-2.02
class-00100001,-8.34,0.23,3.06,545.38,369.58,16.12,10.41,16.36,-2.11
class-00100001,-10.39,1.98,7.08,618.43,416,15.12,10.17,17.7,-2.11
class-00100001,-9.18,0.29,0.85,415.81,282.89,23,11.29,12.99,-1.5
class-00100001,-11.28,0.46,1.42,470.17,325.81,12.78,8.45,16.45,-1.89
class-00100001,-9.36,-0.13,2.24,528.03,354.95,10.52,7.51,15.53,-2.1
class-00100001,-9.23,-0.21,7.61,625.43,423.02,24.81,13.43,15.65,-2.06
class-00100001,-9.86,-0.03,5.31,571.27,387.16,17.54,10.49,15.48,-1.97
class-00100001,-9.82,0,4.88,566.43,383.07,16.53,10.04,15.51,-1.96
class-00100001,-9.15,1.84,18.06,644.87,445.91,12.17,9.08,17,-2.16
class-00100001,-9.41,-0.06,27.42,845.23,549.87,11.76,5.05,8.97,-1.54
class-00100001,-10.36,-1.48,10.75,672.8,449.62,14.35,6.1,7.65,-1.05
class-00100001,-10.65,-0.7,1.84,523.6,358.94,16.95,9.52,14.8,-1.69
class-00100001,-10.03,2.07,0.81,415.57,280.25,13.85,9.19,17.27,-1.9
class-00100001,-9.13,0.93,2.48,521.18,353.57,9.51,6.14,13.88,-2.11
class-00100001,-9.97,-0.83,7.4,609.84,418.02,14.31,9.26,16,-2.01
class-00100001,-10.25,1.5,1.43,481.81,333.05,13.22,8.64,15.7,-1.9
class-00100001,-11.71,-1.2,1.94,500.53,341.1,23.09,11.52,13.24,-1.25
class-00100001,-11.01,-1.72,8.09,741.37,485.55,16.22,5.78,4.55,-0.78
class-00100001,-8.62,-0.61,6.99,672.43,448.53,11.21,6.8,13.63,-1.89
class-00100001,-11.46,0,3.15,556.91,380.28,11.69,6.34,12.69,-1.54
class-00100001,-11.46,0,3.15,556.91,380.28,11.69,6.34,12.69,-1.54
class-00100001,-9.14,-0.57,16.09,590.3,405.03,16.12,7.38,7.72,-1.28
class-00100001,-9.37,-0.29,2.46,504.97,348.57,16.05,9.32,14.24,-2.05
class-00100001,-9.37,-0.29,2.46,504.97,348.57,16.05,9.32,14.24,-2.05
class-00100001,-10.17,-0.14,2.11,510.88,348.57,9.15,7.05,16.05,-2.17
class-00100001,-9.37,-0.15,1.62,471.5,329.3,28.1,15.21,16.97,-2.13
class-00100001,-11.2,0.11,3.65,599.6,406.34,9.23,5.76,14.03,-1.74
class-00100001,-9.93,-1.03,2.32,578.69,385.96,15.83,8.09,12.98,-1.55
class-00100001,-11.3,0.27,4.73,531.21,369.58,13.12,7.1,13.23,-1.59
class-00100001,-9.07,0.37,3.29,526.84,365.61,10.89,7.19,14.98,-1.89
class-00100001,-10.61,0.17,7.25,683.15,451.51,11.8,6.26,12.75,-1.62
class-00100001,-10.38,0.19,8.59,663.39,440.29,13.19,8.09,15.4,-1.92
class-00100001,-10.47,0,1.68,468.3,318.39,14.68,7.64,13.03,-1.54
class-00100001,-9.82,1.65,6.28,594.59,405.18,17.11,11.2,17.4,-2.11
class-00100001,-9.81,-0.1,5.41,570.29,385.12,16.69,9.22,13.83,-1.79
class-00100001,-9.21,-0.69,15.02,908.86,568.5,1.87,1.62,12.18,-1.87
class-00100001,-10.35,0.3,6.95,627.47,422.01,11.22,7.74,16.36,-2
class-00100001,-9.35,0.12,5.96,596.7,407,14.01,8.02,13.26,-1.9
class-00100001,-9.81,-0.13,1.77,488.83,342.71,20.56,11.9,16.88,-2.01
class-00100001,-9.54,0.18,6.18,596.54,408.41,15.31,9.43,15.16,-2
class-00100001,-10.65,0.52,6.34,601.89,412.33,11.33,8.1,16.64,-2.07
class-00100001,-9.89,0.5,6.6,523.43,377.37,21.08,12.25,16.11,-2.17
class-00100001,-10.97,0.43,3.32,536.33,375.95,13.36,9.26,17.52,-2.06
class-00100001,-11.3,0.34,1.5,423.22,298.14,13.54,7.41,10.74,-1.73
class-00100001,-10.53,0.72,4.51,588.16,396.47,11.18,8.06,16.76,-2.03
class-00100001,-11.11,0.45,4.63,579.69,398.11,13.37,9.23,17.38,-2.04
class-00100001,-9.04,1.42,3.47,553.7,376.96,14.8,9.62,16.28,-2
class-00100001,-8.82,2.86,1.32,463.03,325.43,11.55,9.84,18.89,-2.21
class-00100001,-9.85,2.25,0.75,424.08,294.86,16.08,11.59,18.84,-2.1
class-00100001,-9.54,0.29,2.22,528.92,361.29,7.7,5,13.38,-1.72
class-00100001,-9.19,-0.11,17.05,731.36,484.25,6.1,4.45,12.49,-1.74
class-00100001,-10.27,-1.58,3.37,572.02,385.39,18.09,8.71,10.54,-1.2
class-00100001,-8.74,2.71,0.75,416.5,288.79,6.47,7.35,18.57,-2.15
class-00100001,-8.71,2.77,0.69,405.48,281.25,7.33,7.85,18.62,-2.15
class-00100001,-8.59,2.76,0.81,419.83,293.08,11.06,9.72,18.84,-2.17
class-00100001,-8.41,2.83,0.8,417.82,293.57,29.16,16.89,19.3,-2.19
class-00100001,-8.6,2.8,0.88,439.39,306.7,16.67,12.24,19.06,-2.19
class-00100001,-8.84,0.38,8.94,637.35,432.22,13.84,7.65,12.92,-1.78
class-00100001,-8.89,-0.03,3.89,555.22,383.69,23.25,13.32,16.61,-2.11
class-00100001,-9.97,0.55,1.8,432.75,305.01,22.93,12.22,14.85,-1.93
class-00100001,-9.79,-0.55,4.28,581.86,396.27,14.26,8.88,15.39,-1.92
class-00100001,-10.24,-1.01,2.85,527.73,360.38,14.58,8.57,13.98,-2.19
class-00100001,-9.96,0.23,4.87,485.06,351.48,17.24,10.28,15.15,-2.06
class-00100001,-8.31,0.32,3.03,570.92,390.96,2.83,3.91,16,-2
class-00100001,-10.23,-1.05,3.19,533.28,364.4,13.45,7.97,13.82,-2.2
class-00100001,-8.79,-0.14,2.24,538.72,365.1,21.26,10.04,12.11,-1.39
class-00100001,-10.13,-1.16,9.72,634.44,429.22,14.59,6.86,10.35,-1.32
class-00100001,-9.76,-0.91,2.35,516.24,352.16,14.08,8.07,13.53,-1.79
class-00100001,-9.79,-0.06,1.72,480.93,336.88,20.07,11.22,15.42,-1.96
class-00100001,-10.1,-0.15,0.98,517.94,348.57,13.56,7.29,13.66,-1.93
class-00100001,-9.13,-0.14,4.17,592.72,395,9.23,7.12,15.92,-2.15
class-00100001,-9.16,1.62,5.97,580.35,401.68,7.56,6.12,15.67,-2.05
class-00100001,-10.13,0.18,28.1,846.67,556.69,10.91,4.44,8.39,-1.56
class-00100001,-9.55,-0.91,3.72,681.59,457.5,14.2,6.94,12.12,-1.69
class-00100001,-9.64,0.53,1.87,551.09,368.68,7.3,4.78,13.02,-1.93
class-00100001,-8.98,-0.37,11.33,639.36,429.1,9.53,7.52,15.42,-2.13
class-00100001,-10.11,0.83,1.83,492.04,344.1,7.08,6.93,17.75,-2.23
class-00100001,-9.04,0.97,3.78,568.9,385.21,8.48,5.81,13.85,-2.12
class-00100001,-10.33,0.92,3.86,553.53,381.6,13.89,6.73,11.06,-1.74
class-00100001,-8.47,-0.11,11.13,672.17,454.82,18.51,10.97,15.82,-2.09
class-00100001,-8.47,-0.11,11.13,672.17,454.82,18.51,10.97,15.82,-2.09
class-00100001,-10.1,1.59,10.36,631.32,440.86,12.14,9.37,17.4,-2.18
class-00100001,-10.41,1.61,7.14,611.29,424.54,8.82,7.37,16.72,-2.1
class-00100001,-9.73,0.2,4.07,529.37,368.47,14.4,8.19,13.04,-1.7
class-00100001,-10.99,0.28,7.02,526.25,374.23,15.34,8.73,11.1,-1.96
class-00100001,-9.48,-0.76,3.24,526.86,360.55,15.61,9.55,14.87,-2.11
class-00100001,-9.77,-0.18,2.23,530.8,355.15,9.36,6.79,15.29,-2.09
class-00100001,-10.57,0.96,2.63,513.36,365.18,31.53,17.39,18.89,-2.27
class-00100001,-8.85,2.78,2.09,506.09,342.16,3.68,5.93,18.35,-2.13
class-00100001,-9.66,0.64,10.75,637.4,428.12,4.38,3.21,12.32,-1.86
class-00100001,-9.66,0.64,10.75,637.4,428.12,4.38,3.21,12.32,-1.86
class-00100001,-9.32,0.35,9.21,588.98,401.92,13.25,7.24,13.08,-1.66
class-00100001,-9.03,-0.64,8.71,605.09,409.34,17.37,9.65,14.06,-1.89
class-00100001,-10.7,1.27,5.5,614.54,417.11,-1.66,1.05,13.75,-1.88
class-00100001,-9.43,-2.14,4.57,585.86,392.09,16.5,8.76,12.34,-1.65
class-00100001,-11.16,0.21,102.46,638.46,448.01,9.41,4.15,4.76,-1.17
class-00100001,-9.43,-2.14,4.57,585.86,392.09,16.5,8.76,12.34,-1.65
class-00100001,-11.16,0.21,102.46,638.46,448.01,9.41,4.15,4.76,-1.17
class-00100001,-9.02,0.18,5.58,621.09,413.01,12.1,8.25,16.66,-1.99
class-00100001,-9.24,-0.18,5.57,633.47,420.28,12.69,7.72,14.66,-2.04
class-00100001,-10.45,-1.01,2.8,514.01,353.93,12.62,4.89,5.01,-1.34
class-00100001,-9.67,-0.36,11.5,718.09,469.02,8.95,5.38,11.82,-1.42
class-00100001,-9.36,-0.16,0.98,458.59,315.76,15.49,8.16,13.17,-2.03
class-00100001,-9.75,-0.04,2.36,515.72,349.44,16.99,9.83,15.07,-1.87
class-00100001,-9.53,-0.34,1.58,504.45,348.55,12.98,7.96,14.83,-1.85
class-00100001,-10.31,0.73,10.33,621.56,418.43,3.61,2.11,10.57,-1.74
class-00100001,-9.61,0.72,4.37,577.91,393.22,2.49,2.43,12.62,-1.78
class-00100001,-10.61,0.34,1.83,505.84,349.94,10.83,7.18,15.7,-1.92
class-00100001,-10.3,1.81,2.37,537.08,362.64,14.44,9.23,16.8,-1.97
class-00100001,-10.19,0.36,1.25,484.64,327.42,11.39,7.67,16.69,-1.89
class-00100001,-8.94,2.78,1.57,474.17,333.57,10.38,9.08,18.61,-2.2
class-00100001,-10.74,1.06,2.54,489.25,335.15,14.19,7.24,11.58,-1.48
class-00100001,-8.94,2.78,1.57,474.17,333.57,10.38,9.08,18.61,-2.2
class-00100001,-10.74,1.06,2.54,489.25,335.15,14.19,7.24,11.58,-1.48
class-00100001,-8.65,-0.45,6.5,656.42,442.86,18.35,11.24,15.93,-2.26
class-00100001,-8.79,-0.35,5.51,645.19,435.56,17.95,11.22,16.36,-2.27
class-00100001,-9.56,-0.08,12.3,681.54,451.45,13.5,8.53,14.94,-1.96
class-00100001,-10.58,0.12,1.44,465.25,323.48,12.73,7.85,14.97,-1.86
class-00100001,-9.84,-0.88,8.61,634.38,425.28,13.72,8.41,14.45,-1.96
class-00100001,-10.23,-0.21,3.68,543.77,374.56,9.93,7.58,16.21,-2.19
class-00100001,-10.99,0.37,7.32,603.41,415.68,14,9.72,17.76,-2.06
class-00100001,-9.99,-0.16,2.84,584.85,400.34,14.67,9.01,15.98,-2.14
class-00100001,-11.28,0.29,9.46,574.92,401.8,13.72,8.21,14.74,-1.82
class-00100001,-9.65,0.1,7.22,580.29,401.01,15.15,9.5,15.72,-1.99
class-00100001,-10.19,0.53,4.73,567.02,387.39,12.61,8.22,15.49,-1.96
class-00100001,-10.05,-1.7,5.31,593.26,398.92,19.94,9.24,8.01,-1.83
class-00100001,-10.41,-1.75,3.13,571.28,381.69,20.7,10.25,11.21,-1.8
class-00100001,-11.47,0.96,2.99,575.52,384.5,11.83,5.86,11.91,-2.14
class-00100001,-10.21,-0.67,4.99,538.92,372.68,13.57,8.44,14.48,-2.21
class-00100001,-10.71,0.59,7.96,615.88,423.66,11.6,8.63,17.71,-2.14
class-00100001,-10.96,0.44,13.84,620.24,436.85,14.07,9.64,17.19,-2.12
class-00100001,-11.12,0.45,5.3,567.42,397.71,13.49,9.14,16.85,-2.05
class-00100001,-10.96,0.27,13.75,569.65,405.5,15.69,9.08,11.46,-2.03
class-00100001,-9.8,-0.09,37.77,785.47,522.94,6.34,3.81,12.37,-1.81
class-00100001,-9.56,-0.07,3.56,566.91,379.47,10.03,7.7,16.25,-2.17
class-00100001,-9.39,-0.17,2.2,536.08,359.43,9.79,7.03,15.44,-2.1
class-00100001,-9.36,-0.14,2.78,555.85,372.73,10.28,7.61,16.03,-2.14
class-00100001,-9.86,-0.87,3.16,546.5,372.75,13.49,8.03,14.04,-1.87
class-00100001,-9.41,-1.05,7.58,623.46,419.99,15.3,8.55,13.43,-1.74
class-00100001,-9.16,-0.44,8.11,580.84,392.94,17.98,9.08,11.41,-1.57
class-00100001,-9.08,2.68,27.25,656.78,461.94,5.08,6.11,17.71,-2.29
class-00100001,-10.28,1.16,8.75,587.58,409.99,18.09,10.66,15.82,-2.02
class-00100001,-10.79,-1.5,5.43,613.54,413.67,15.74,6.91,8.45,-1.84
class-00100001,-10.09,-0.82,76.24,773.75,510.02,9.51,4.29,8.19,-1.26
class-00100001,-8.58,0.51,1908.81,926.08,613.06,-12.33,-3.13,10.89,-1.95
class-00100001,-8.66,-0.77,4.21,570.77,388.26,25.32,12.84,13.83,-1.96
class-00100001,-10.04,-0.3,21.94,785.81,523.59,12.84,6.76,12.45,-1.59
class-00100001,-10.37,0.42,8.81,647.65,432.79,5.7,3.4,11.37,-1.64
class-00100001,-10.36,0.46,10.69,664.91,443.75,5.05,3.5,12.34,-1.77
class-00100001,-10.39,-0.41,41.55,788.71,528.47,11.99,6.01,11.45,-1.49
class-00100001,-8.38,0.2,3.78,567.94,381.19,11.88,8.4,15.86,-2.07
class-00100001,-9.35,-0.3,1.26,425.02,293.18,16.36,7.57,9.1,-1.64
class-00100001,-9.34,-0.02,31.97,829.14,539.92,5.99,5.04,14.6,-1.8
class-00100001,-10.06,1.97,0.82,426.1,294.86,14.22,9.79,17.6,-2
class-00100001,-10.13,-0.01,23.26,802.09,539.15,12.5,3.17,3.83,-0.94
class-00100001,-9.71,-1.04,5.86,625.71,430.54,10.57,5.72,10.97,-1.53
class-00100001,-8.85,0.02,29.81,740.84,504.3,12.62,6.49,11.95,-1.72
class-00100001,-11.69,-0.1,17.4,719.75,481.23,8.32,4.2,10.59,-1.16
class-00100001,-9.6,0.1,7.3,597.86,410.65,14.16,9.36,16.57,-2.08
class-00100001,-11.41,0.41,3.6,578.94,393.85,5.85,4.19,13.21,-1.59
class-00100001,-9.45,1.42,3.98,558.75,377.36,5.36,4.08,13.1,-1.71
class-00100001,-9.4,-0.61,2.58,581.99,390.15,16.51,8.85,13.65,-1.93
class-00100001,-11.26,-0.92,4.45,626.08,411.98,12.13,6.33,11.24,-1.23
class-00100001,-9.38,1.36,9.94,447.8,339.91,33.04,18.23,19.55,-2.32
class-00100001,-10.32,-0.65,2.22,526.86,360.65,14.84,6.82,10.88,-1.31
class-00100001,-9.16,0.4,22.64,863.58,546.35,3.07,3.58,14.48,-1.94
class-00100001,-11.01,0.29,4.41,651.01,428.26,12.24,7.3,14.69,-1.8
class-00100001,-9.02,0.14,10.98,718.32,474.21,7.73,5.81,14.89,-1.99
class-00100001,-9.06,-1.69,11.88,781.69,515.57,16.96,8.36,10.69,-1.8
class-00100001,-10.96,1.25,3.42,563.75,377.1,16.54,7.73,10.97,-1.39
class-00100001,-11.29,0.69,12.35,883.72,559.02,8.32,3.49,8.97,-0.97
class-00100001,-10.17,-0.71,101.48,868.09,578.12,12.75,5.29,8.47,-1.43
class-00100001,-10.12,-0.57,16.53,689.02,470.59,8.75,6.03,14.01,-1.87
class-00100001,-10.24,-1.11,5.35,672.8,444.3,15.29,7.04,10.61,-1.54
class-00100001,-9.85,-0.98,6.92,621.97,417.11,14.24,8.64,14.69,-1.88
class-00100001,-10.39,-1.14,13.6,669.26,451.37,13.11,6.38,11.24,-2.16
class-00100001,-8.73,0.67,2.35,563.96,379.38,-0.18,-0.07,9.94,-1.67
class-00100001,-8.99,-1.4,7.14,652.77,433.26,13.2,7.74,13.67,-1.83
class-00100001,-9.91,-1.65,3.47,601.93,403.31,18.13,9.3,12.86,-1.59
class-00100001,-11.4,1.06,258.03,717.89,495.22,6.88,1.92,2.96,-1.05
class-00100001,-10.26,-1.82,5.9,623.52,418.86,18.9,9.24,11.9,-1.41
class-00100001,-10.13,-1.17,4.4,569.73,389.92,14.07,8.59,14.79,-1.88
class-00100001,-10.27,-1.9,5.58,617.66,415.22,19.02,9.38,12.15,-1.44
class-00100001,-9.09,2.68,5.38,551.37,391.79,6.05,7.11,18.5,-2.25
class-00100001,-9.03,0.21,8.52,622.53,418.3,8.05,7.33,16.67,-2.17
class-00100001,-11.54,0.15,1.68,537.43,364.7,14.26,7.53,13.15,-1.93
class-00100001,-11.03,-1.65,14.4,740.66,485.78,16.71,7.87,11.14,-1.54
class-00100001,-10.56,0.17,1.89,482.32,325.96,12.96,5.99,11.23,-1.37
class-00100001,-10.39,0.07,7.47,596.31,404.2,12.36,5.87,11,-1.42
class-00100001,-9.55,-0.88,3.65,569.26,383.14,13.54,7.78,13.46,-1.8
class-00100001,-10.4,0.53,1.88,439.94,303.06,8.67,5.49,11.31,-1.72
class-00100001,-9.98,-0.14,2.02,515.74,351,9.49,7.3,15.89,-2.13
class-00100001,-10.69,1.02,11.28,686.74,459.99,0.84,1.41,11.64,-1.74
class-00100001,-9.41,0.14,1.84,497.12,338.04,9.94,6.71,14.27,-1.91
class-00100001,-10.81,0.15,7.6,620.34,423,9.83,4.38,8.61,-1.32
class-00100001,-10.83,0.13,9.72,633.97,432.31,9.99,4.82,9.28,-1.43
class-00100001,-10.97,0,5.34,596.25,408.21,14.28,6.98,10.95,-1.49
class-00100001,-8.64,-0.26,13.79,720.89,474.63,12.33,6.99,12.74,-1.75
class-00100001,-10.18,-0.76,27.54,688.13,469.86,9.07,5.08,11.64,-1.55
class-00100001,-10.04,0.73,6.68,626.7,431.44,15.67,8.68,13.11,-1.76
class-00100001,-11.1,0.39,8.12,588.63,414.89,14.36,9.77,17.23,-2.1
class-00100001,-11.1,0.42,6.87,580.88,408.38,14.05,9.6,17.27,-2.08
class-00100001,-11.37,0.07,7.45,615.91,417.48,14.25,8.34,14.77,-1.75
class-00100001,-10.26,1.33,1.18,431.45,293.63,17.19,9.29,14.01,-1.63
class-00100001,-10.69,1.9,0.61,397.82,268.55,13.36,8.05,15.82,-1.79
class-00100001,-10.8,0.67,2.24,523.29,355.36,11.58,7.89,16.06,-1.91
class-00100001,-10.48,1.26,4.64,561.62,387.9,12.65,7.71,14.52,-1.81
class-00100001,-10.92,0.48,6.81,585.57,411.55,13.48,9.5,17.64,-2.14
class-00100001,-10.71,-0.13,3.43,600.83,401.37,13.6,7.19,13.31,-1.58
class-00100001,-10.8,0.04,14.83,697.12,472.09,9.95,6.22,13.53,-1.86
class-00100001,-10.7,0.92,2.73,536.38,360.65,13.13,6.26,11.61,-1.81
class-00100001,-10.58,0.3,8.74,601.03,413.24,6.17,3.94,12.15,-1.66
class-00100001,-9.22,0.34,2.66,523.08,361.53,10.83,7.14,14.73,-2.14
class-00100001,-10.89,-1.04,12.59,645.18,437.79,16.58,6.99,8.89,-1.02
class-00100001,-8.91,0.1,17.37,688.15,462.48,10.54,8.24,15.82,-2.12
class-00100001,-9.45,-0.06,9.02,625.74,424.56,21.3,12.21,15.7,-2.08
class-00100001,-9.98,-0.59,2.47,511.68,348.77,13.24,8.11,14.65,-2.15
class-00100001,-9.91,-0.65,2.51,508.85,347.26,12.83,7.95,14.6,-2.15
class-00100001,-10.45,-0.14,1.57,535.74,363.23,14.19,7.65,13.07,-2.01
class-00100001,-10.57,1.9,2.98,550.8,369.39,13.35,8.82,17,-1.97
class-00100001,-8.9,2.27,5.3,579.09,394.7,5.98,6.07,16.48,-2.14
class-00100001,-9.63,-0.96,10.97,647.28,432.89,14.47,6.92,10.15,-1.31
class-00100001,-9.22,0.34,2.66,523.08,361.53,10.83,7.14,14.73,-2.14
class-00100001,-10.89,-1.04,12.59,645.18,437.79,16.58,6.99,8.89,-1.02
class-00100001,-8.91,0.1,17.37,688.15,462.48,10.54,8.24,15.82,-2.12
class-00100001,-9.45,-0.06,9.02,625.74,424.56,21.3,12.21,15.7,-2.08
class-00100001,-9.98,-0.59,2.47,511.68,348.77,13.24,8.11,14.65,-2.15
class-00100001,-9.91,-0.65,2.51,508.85,347.26,12.83,7.95,14.6,-2.15
class-00100001,-10.45,-0.14,1.57,535.74,363.23,14.19,7.65,13.07,-2.01
class-00100001,-10.57,1.9,2.98,550.8,369.39,13.35,8.82,17,-1.97
class-00100001,-8.9,2.27,5.3,579.09,394.7,5.98,6.07,16.48,-2.14
class-00100001,-9.63,-0.96,10.97,647.28,432.89,14.47,6.92,10.15,-1.31
class-00100001,-10.99,-0.22,24.55,798.72,525.11,14.85,6.31,9.77,-1.3
class-00100001,-8.71,2.8,0.76,415.75,288.65,7.18,7.61,18.55,-2.17
class-00100001,-11.44,0.21,3.95,492.64,345.53,14.7,6.31,7.85,-1.04
class-00100001,-10.35,-0.43,7,597.6,405.12,11.96,6.09,10.82,-1.57
class-00100001,-8.98,0.19,4.13,561.34,380.12,8.48,7.41,16.49,-2.12
class-00100001,-9.57,0.17,5.32,587.42,401.94,12.94,8.22,15.02,-1.98
class-00100001,-10.4,1.89,1.81,501.77,339.99,15.55,9.92,17.11,-1.99
class-00100001,-11.1,0.37,4.85,551.25,387.84,13.35,9.03,16.84,-2.04
class-00100001,-11.09,0.35,6.12,571.85,396.25,12.86,7.64,14.68,-1.79
class-00100001,-11.35,1.03,0.8,448.75,307.59,11.82,8.02,16.65,-2.3
class-00100001,-10.61,0.49,5.16,578.28,396.47,12.9,8.75,16.58,-2.03
class-00100001,-10.28,0.29,3.4,572.75,389.44,11.51,8.07,17.04,-2
class-00100001,-9.88,2.26,1.3,477.49,324.08,11.58,8.99,18.06,-2.02
class-00100001,-10.09,0.13,7.34,647.73,432.79,10.2,4.35,9.91,-1.46
class-00100001,-8.16,2.77,1.39,459.87,319.52,31.52,17.84,19.6,-2.19
class-00100001,-9.45,-0.51,1.83,486.28,336.07,14.67,9.52,15.58,-2.13
class-00100001,-9.19,-0.07,4.35,600.71,400.51,9.11,6.28,13.56,-1.83
class-00100001,-9.69,-0.53,3.16,540.85,368.42,13.15,8.23,14.95,-2.16
class-00100001,-10.11,1.82,2.37,528.98,361.09,17.15,11.01,17.28,-2.04
class-00100001,-10.02,1.87,2.59,539.97,369.34,19.97,12.49,17.67,-2.1
class-00100001,-10.59,0.01,34.71,706.44,483.56,13.21,6.66,10.29,-1.76
class-00100001,-10.59,0.01,34.71,706.44,483.56,13.21,6.66,10.29,-1.76
class-00100001,-8.9,2.8,1.29,459.85,314.36,7.83,7.67,18.38,-2.14
class-00100001,-9.11,0.23,7.63,727.07,477.91,11.72,6.87,14.22,-1.9
class-00100001,-10.41,-1.79,7.09,711.58,464.42,18.23,9.68,13.96,-1.64
class-00100001,-10.15,-1.26,4.61,646.69,431.44,15.08,8.66,14.33,-2.34
class-00100001,-9.27,-0.86,4.04,573.93,389.17,13.34,7.34,12.61,-1.66
class-00100001,-9.9,-0.54,3.64,539.66,369.6,13.41,8.42,14.77,-2.18
class-00100001,-9.51,-0.64,2.27,505.24,343.68,14.42,8.61,14.16,-2.07
class-00100001,-10.12,-0.61,2.03,485.15,331.29,13.83,8.37,14.19,-2.16
class-00100001,-10.95,0.46,3.16,548.17,372.93,13,8.88,16.96,-1.96
class-00100001,-10.38,0.02,3.01,535.35,369.47,13.43,7.66,14.28,-1.74
class-00100001,-10.23,0.06,17.01,622.72,430.67,15.24,6.56,7.31,-1.51
class-00100001,-10.72,0.42,9.38,615.95,426.71,12.02,7.74,15.64,-1.98
class-00100001,-10.96,0.3,5.69,658.25,438.86,12.52,7.47,14.54,-1.83
class-00100001,-10.88,-0.98,8.14,690.54,462.94,16.4,8.81,13.49,-1.75
class-00100001,-10.16,-0.34,4.67,605.72,406.26,14.63,6.47,10.31,-1.55
class-00100001,-9.14,-0.96,7.71,621.93,416.93,12.46,7.77,13.27,-2
class-00100001,-9.29,-0.53,0.66,387.06,264.5,23.44,13.26,16.19,-1.65
class-00100001,-11.09,-1.23,2.55,604.03,401.37,14.02,4.79,5.75,-1.41
class-00100001,-8.88,-0.38,5.19,559.93,383.1,27.26,14.49,15.85,-1.95
class-00100001,-10.99,-2.36,9.45,687.67,447.68,20.59,8.94,7.53,-0.65
class-00100001,-11.41,-2.35,8.61,687.46,446.19,20.01,8.06,5.18,-0.46
